,NAME,ZIP,TEL,TYPE,GRADE,LON,LAT,ADDRESS,YELP STAR
780,BI WON,11364,7182244585,Asian,A,-73.7563091,40.7474051,"6158 SPRINGFIELD BOULEVARD, New York City",5
781,LA NUEVA COCINA RESTAURANT,10468,7185617067,American,B,-73.8970758,40.8671455,"12 EAST KINGSBRIDGE ROAD, New York City",5
782,BELVEDERE CAFE,10036,2122457000,American,,-73.9880216,40.7616718,"319 WEST   48 STREET, New York City",4
783,TALK OF THE TOWN RESTAURANT,11372,7185339131,Asian,,-73.8935493,40.7480732,"3721 72 STREET, New York City",5
784,BON APPETIT RESTAURANT,11428,6467375512,Other,,-73.7478432,40.71568,"21145 JAMAICA AVENUE, New York City",4
785,TRUE TASTE RESTAURANT,11216,7184535205,Chinese,B,-73.9407939,40.6831965,"553 THROOP AVENUE, New York City",3
786,BISTRO CATERERS,10019,2125869191,American,A,-73.9812958,40.7612525,"147 WEST   51 STREET, New York City",3.5
787,AGRA RESTAURANT,10065,2123088281,Asian,A,-73.9664813,40.7641921,"807 LEXINGTON AVENUE, New York City",3.5
788,TWIN DRAGONS ASIAN CUISINE,10301,7187206568,Chinese,A,-74.0767216,40.6442062,"54 RICHMOND TER, New York City",3.5
789,SWEET DREAM BAKERY,11220,7188511976,QuickMeal,,-73.93552,40.8267444,"4612 7TH AVE, New York City",4
790,HANE SUSHI,10009,2125989889,Asian,,-73.9797339,40.7346006,"346 1ST AVENUE, New York City",4
791,FIRST OASIS,11209,7182384505,European,A,-74.0306069,40.6180063,"9218 4 AVENUE, New York City",4.5
792,FRANK'S LOUNGE & BAR,11217,7186259339,American,,-73.9758026,40.68663,"660 FULTON STREET, New York City",4.5
793,THE NEW PORTALES TAQUERIA,11106,7182046736,Mexcian,A,-73.9726193,40.7928328,"2508A BROADWAY, New York City",4.5
794,DOMA NA ROHU,10014,2129294339,European,A,-74.0045175,40.7311431,"27 12 MORTON STREET, New York City",4
795,TILILA BAR & GRILL,10463,9292224968,European,,-73.8980108,40.8837399,"3648 BAILEY AVE, New York City",4
796,POSH TOMATO,11223,7186769353,Other,,-73.9666285,40.5974808,"502 AVENUE U, New York City",2
797,JACK DOYLES PUB & RESTAURANT,10001,2122681255,European,A,-73.9918619,40.7520873,"240 WEST   35 STREET, New York City",3
798,GOOD COMPANY TAVERN,11362,7184280987,American,A,-73.7345694,40.7713236,"25332 NORTHERN BOULEVARD, New York City",5
799,FELICE,10028,2122494080,Italian,,-73.9510928,40.7749003,"1593 1 AVENUE, New York City",4.5
800,LOUIE AND CHAN,10002,2128372816,Italian,,-73.9924425,40.7185857,"303-305 BROOME ST, New York City",4
801,PADOCA BAKERY,10065,2123004543,QuickMeal,A,-73.9580679,40.7654583,"359 E 68TH ST, New York City",2.5
802,LA MIA PIZZA,10075,2124721200,QuickMeal,B,-73.9531563,40.7712704,"1488 1 AVENUE, New York City",3.5
803,FRANCESCO'S PIZZERIA & TRATTORIA,11231,7188340863,QuickMeal,B,-73.9809317,40.714258,"529 HENRY STREET, New York City",3
804,BRASSERIE LES HALLES,10038,2122858585,European,A,-74.0087452,40.7100313,"15 JOHN STREET, New York City",5
805,PLAZA BAGELS & DELI,10306,7183513906,QuickMeal,A,-74.1178949,40.5734906,"73 NEW DORP PLAZA, New York City",3.5
806,LUIGI'S RESTAURANT,11040,7183477136,Italian,A,-73.7075077,40.7495887,"26521 UNION TURNPIKE, New York City",4
807,DIRTY PIERRES BISTRO,11375,7188309698,European,B,-73.8453482,40.7192768,"13 STATION SQUARE, New York City",3
808,NEW NO 1 CHINESE RESTAURANT,11212,7184950905,Chinese,A,-73.9246017,40.6585041,"1007 CLARKSON AVENUE, New York City",5
809,DEVON & BLAKELY,10003,2126610101,American,A,-73.9760147,40.7551374,"250 PARK AVENUE, New York City",5
810,Stand # 425 (HOT DOGS),11368,7185958100,American,A,-73.8247108,40.7607527,"126 ROOSEVELT AVENUE, New York City",2.5
811,CHECKERS,11208,3475337800,QuickMeal,,-73.8668327,40.6785832,"1146 LIBERTY AVE, New York City",3.5
812,MERMAID INN,10003,2126745870,Seafood,A,-73.9884429,40.7269975,"96 2 AVENUE, New York City",3.5
813,ANN & TONY'S RESTAURANT,10458,7189331469,Italian,,-73.8875667,40.8558441,"2407 ARTHUR AVENUE, New York City",4.5
814,UNITED CYPRIANS OF AMERICA,11102,7182789677,European,A,-73.9204199,40.770395,"2816 ASTORIA BOULEVARD, New York City",4
815,RED HOOK BAIT AND TACKLE,11231,7184514665,American,A,-74.0111571,40.6791299,"320 VAN BRUNT ST, New York City",4
816,2 IN 1 RESTAURANT,11234,7183380688,Chinese,,-73.9326009,40.6184005,"2108 FLATBUSH AVENUE, New York City",4
817,PADDY'S ON THE BAY,10465,7184306651,American,,-73.8034964,40.8101355,"50 PENNYFIELD AVENUE, New York City",2.5
818,PIZZA CON VITAMINAS,11355,7185709629,QuickMeal,A,-73.8326848,40.7525152,"4444 COLLEGE PT BLVD, New York City",4
819,BENTO SUSHI,10010,2124378744,Asian,A,-74.0101588,40.7100042,"173 BROADWAY, New York City",4
820,GREEN POINT DINER,11222,7183490033,American,A,-73.9532416,40.8099485,"1035 MANHATTAN AVENUE, New York City",4.5
821,CHINA GARDEN CHINESE RESTAURANT,11415,7185750111,Chinese,,-73.8299911,40.7134782,"8045 KEW GARDENS ROAD, New York City",3.5
822,PICNIC PERLA RESTAURANTE,11218,7184350359,Mexcian,B,-73.9863963,40.6401819,"3913 13 AVENUE, New York City",3
823,EL HORNERO BAKERY,11368,7186510400,QuickMeal,B,-73.8688719,40.7491189,"9608 ROOSEVELT AVENUE, New York City",3.5
824,HOMETOWN HOTPOT & BBQ,10013,2122198833,Asian,,-73.996849,40.719403,"194 GRAND ST, New York City",4
825,PAPAZZIO RESTAURANT,11361,7182291962,Italian,A,-73.7716299,40.7642338,"3938 BELL BOULEVARD, New York City",3
826,SALUMERIA BEILLESE/ BIRICCHINO REST,10001,2127367376,Italian,A,-73.99556,40.748852,"378 8 AVENUE, New York City",4
827,WEN GEE HOUSE,11231,7185227246,Chinese,,-74.010713,40.6788979,"287 VAN BRUNT STREET, New York City",4
828,Little Gio's Pizza,10009,2124778020,QuickMeal,,-73.9877463,40.7236857,"26 1ST AVE, New York City",3.5
829,NOBI SUSHI,10016,2124818333,Asian,A,-73.9795355,40.7433431,"437 3 AVENUE, New York City",2.5
830,GOOD TASTE RESTAURANT,11101,7187068777,Chinese,A,-73.9335947,40.754338,"3801 29 STREET, New York City",5
831,PER SE,10019,2128239335,American,,-73.9831903,40.7684251,"10 COLUMBUS CIRCLE, New York City",3.5
832,MC SWIGGANS,10010,2126833180,European,A,-73.9813738,40.7377691,"393 2 AVENUE, New York City",5
833,L'UNIQUE BAR & RESTAURANT,11226,3474258686,Mexcian,,-73.948376,40.642569,"1773 NOSTRAND AVE, New York City",4.5
834,SIGGY'S NYC,10012,2122265775,American,,-73.9931241,40.7247506,"292 ELIZABETH STREET, New York City",1.5
835,ANNIE CHAN'S RESTAURANT,11366,7187401773,Other,,-73.7789294,40.7300568,"19011 UNION TURNPIKE, New York City",5
836,RIAZOR BLUE TAPAS BAR,11372,7184248464,European,B,-73.8786527,40.7565181,"8905 NORTHERN BOULEVARD, New York City",4
837,PHO VIET,11232,7186333358,Asian,,-73.9356831,40.8314596,"4317 8 AVENUE, New York City",4
838,DI DI,10302,7188150822,Chinese,,-74.1339565,40.6367718,"183 PORT RICHMOND AVE, New York City",3
839,THE BAGEL FACTORY,11215,7187688300,QuickMeal,A,-73.9813925,40.7522359,"461 5TH AVE, New York City",3
840,LITTLE RASCAL,10012,2129660446,Other,B,-73.9950601,40.7208588,"163 ELIZABETH STREET, New York City",4
841,HER NAME IS HAN,10016,2127799990,Asian,A,-73.9847678,40.746205,"17 E 31ST ST, New York City",5
842,TABU,10034,2123040144,American,A,-73.9275851,40.8660953,"227 DYCKMAN STREET, New York City",3.5
843,METATE MEXICAN RESTAURANT,10463,7185434444,Mexcian,,-73.9100835,40.8860757,"3515 JOHNSON AVENUE, New York City",5
844,SOUTH SHORE HOT BAGELS,10309,7182278600,QuickMeal,A,-74.23911,40.523132,"4882 ARTHUR KILL RD, New York City",4.5
845,UNITED KITCHEN,11208,7182775162,Chinese,A,-73.8815488,40.6764545,"766 LIBERTY AVENUE, New York City",3.5
846,MCGARRY'S,10001,2128102115,American,,-73.9968647,40.7530594,"417 9 AVENUE, New York City",4.5
847,MARTHA'S COUNTRY BAKERY,11375,7185440088,QuickMeal,A,-73.8460394,40.7203786,"7028 AUSTIN ST, New York City",4.5
848,BY THE SLICE,11426,7183437100,American,B,-73.730986,40.727562,"23609 BRADDOCK AVENUE, New York City",3
849,PHAYUL RESTAURANT,11372,7184241869,Asian,,-73.8912357,40.7471627,"3765 74 STREET, New York City",4
850,CARACAS BEACH CAFE,11693,7182130038,American,A,-73.8260751,40.5805679,"10601 SHORE FRONT PKWY, New York City",1.5
851,DAVID PIZZERIA,11219,7187485860,QuickMeal,A,-74.0077401,40.6313205,"6305 FORT HAMILTON PARKWAY, New York City",4
852,FU SING,10032,2129289174,Chinese,A,-73.9387179,40.8467302,"4151 BROADWAY, New York City",2
853,LI YUAN RESTAURANT AND BAKERY,10018,2125756978,Chinese,A,-73.9910991,40.7547005,"273 WEST   38 STREET, New York City",4
854,CAFE EXCHANGE,10006,2124255000,American,,-74.0133097,40.7068075,"49 BROADWAY, New York City",5
855,IL SALUMAIO WINE BAR,10128,6468526876,Italian,,-73.9504161,40.7802133,"1731 2ND AVE, New York City",2.5
856,CHINA PAGODA,11209,7182386184,Chinese,,-73.9728946,40.7644711,"6918 5 AVENUE, New York City",4
857,THE GUTHRIE INN,10029,6074250077,American,,-73.9515582,40.7873035,"1259 PARK AVENUE, New York City",3
858,MOUSTACHE RESTAURANT,10014,2122292220,European,,-74.0053175,40.7323981,"90 BEDFORD STREET, New York City",3.5
859,PICK A BAGEL,10019,2125828333,QuickMeal,A,-73.9849363,40.7644561,"891 8 AVENUE, New York City",3.5
860,BUTTER LANE,10009,2126772880,QuickMeal,A,-73.9841561,40.7264815,"123 E 7TH ST, New York City",4
861,GINO'S PIZZA EXPRESS,11379,7188061650,QuickMeal,A,-73.8741216,40.7225667,"6269 DRY HARBOR RD, New York City",3.5
862,SUNY MARITIME UNIVERSITY (S AND E CAFE),10465,7184095092,Dessert,,-73.8011369,40.8091766,"6 PENNYFIELD AVENUE, New York City",5
863,TALK OF THE TOWN,10308,7189489442,Dessert,A,-74.1506081,40.5514034,"24 GIFFORDS LANE, New York City",4.5
864,STUMPY'S SPOT,11212,3472406300,Mexcian,,-73.9152559,40.6617684,"777 SARATOGA AVENUE, New York City",3
865,CHEZ ALAIN RESTAURAUNT,10027,2126787820,Other,B,-73.9496627,40.8073283,"2046 7TH AVE, New York City",3.5
866,UDON WEST,10017,2129229677,Asian,A,-73.9735768,40.7535316,"150 E 46TH ST, New York City",5
867,CRAVATH CAFE,10019,2124744863,American,A,-73.986943,40.7622227,"825 8 AVENUE, New York City",4
868,EL QUIJOTE,10011,2129291855,European,,-73.9971209,40.7444167,"226 W 23RD ST, New York City",2.5
869,CLASSIC PIZZA & RESTAURANT,10306,7189872500,QuickMeal,,-74.1279156,40.5755572,"3201B RICHMOND ROAD, New York City",5
870,BAKEWELL BAKERY & RESTAURANT,11419,7183225600,Mexcian,,-73.8174825,40.6885952,"127-08 LIBERTY AVE, New York City",4
871,PRET A MANGER,10001,2129676760,American,A,-73.9893869,40.7485519,"106 WEST 32ND STREET, New York City",1
872,SAMBONG NAENG MYUN,11361,7182297200,Asian,A,-73.7734395,40.7595321,"20935 NORTHERN BLVD, New York City",3
873,CARLOS PIZZA,11379,7188947915,QuickMeal,,-73.8781243,40.7126348,"7402 METROPOLITAN AVENUE, New York City",4.5
874,LA BELLA PIZZA,10302,7189815508,QuickMeal,A,-74.1374915,40.6258454,"1499 FOREST AVENUE, New York City",4.5
875,BRAAI,10019,2123153315,Other,B,-73.9868019,40.7636412,"329 WEST 51 STREET, New York City",3.5
876,JERK HUT,11413,7187125910,Mexcian,,-73.7391028,40.6759102,"23107 MERRICK BOULEVARD, New York City",4.5
877,BAGEL CORNER,10463,7185499709,QuickMeal,A,-73.9110201,40.8860279,"581 WEST  235 STREET, New York City",1
878,CUENCA COFFEE SHOP RESTAURANT,11421,7188474642,American,,-73.8493574,40.6946695,"9529 JAMAICA AVENUE, New York City",1
879,GOOD HOPE RESTAURANT,11419,7188480225,Chinese,,-73.82198,40.687317,"121-15 LIBERTY AVE, New York City",4.5
880,CURRY LEAVES RESTAURANT,11354,7187629313,Asian,C,-73.8680742,40.7486515,"13531 40 ROAD, New York City",3.5
881,EL GRAN CANARIO RESTAURANT,11211,7183885502,American,,-73.9539635,40.7104851,"174 BORINQUEN PLACE, New York City",4
882,BECKETT'S,10004,2122691001,American,A,-74.0103355,40.7041286,"81 PEARL STREET, New York City",5
883,AUDREY'S CONCERTO,11214,7182662829,Dessert,,-73.9894131,40.5995419,"2379 86 STREET, New York City",4.5
884,NO.1 KITCHEN,11234,7189681198,Chinese,A,-73.9236302,40.6288135,"5405 FLATLANDS AVENUE, New York City",4.5
885,EL NUEVO POLLO RESTURANT #2,10462,3478105304,American,A,-73.8677004,40.8451067,"651 MORRIS PARK AVENUE, New York City",3
886,BAKER STREET PUB,10065,2126889663,American,,-73.9831043,40.7311197,"1152 1 AVENUE, New York City",4
887,D'MERA RESTAURANT,10460,7188290023,American,,-73.8671131,40.8375168,"1800 ARCHER ST, New York City",3.5
888,EASTERN CHINESE RESTAURANT,11106,7182787333,Chinese,A,-73.9885806,40.7446279,"2105 BROADWAY, New York City",5
889,DON ALEX RESTAURANT,11372,7184245187,Other,,-73.8972954,40.7483799,"9504 37 AVENUE, New York City",5
890,TOASTIES CAFE,10022,2126448780,American,,-73.9346995,40.8081339,"599 LEXINGTON AVENUE, New York City",2
891,CUCINA BENE PIZZERIA,10029,2122560943,QuickMeal,,-73.9701103,40.7596014,"1505 LEXINGTON AVE, New York City",4
892,LIU BU,11355,7188880099,Asian,,-73.8172999,40.7518077,"14008 HOLLY AVE, New York City",2
893,POLLOS A LA BRASA MARIO,11372,7184578800,American,,-73.930069,40.754419,"8302 37 AVENUE, New York City",1.5
894,THE BLACK ROSE NY,10009,2122530400,American,A,-73.9803735,40.7303821,"117 AVENUE A, New York City",3.5
895,LAZY IBIS,11238,7186764150,Dessert,,-73.8996499,40.8349918,"663 FRANKLIN AVE, New York City",3.5
896,EL GRAND CHEF RESTAURANT & PIZZERIA,10457,7182900996,European,,-73.8701882,40.8396727,"237 E TREMONT AVE, New York City",4.5
897,WAH FUNG 1 FAST FOOD,10002,2129255175,Chinese,,-73.9929172,40.7199205,"79 CHRYSTIE STREET, New York City",4
898,UNION BANK OF SWITZERLAND,10019,2127139699,American,A,-73.9996651,40.7329641,"1285 AVENUE OF THE AMERICAS, New York City",5
899,CHEITO DURAN DELI GROCERY,11378,7183865466,QuickMeal,A,-73.9219292,40.7093665,"5406 FLUSHING AVENUE, New York City",1.5
900,BELLE SHOALS,11211,7182187191,American,,-73.9577918,40.7137325,"10 HOPE STREET, New York City",4
901,BETTOLONA,10027,2127491125,Italian,A,-73.9820967,40.7651759,"3143 BROADWAY, New York City",3.5
902,GLENDALE DINER,11385,7183668846,European,,-73.9113162,40.6995129,"7108 MYRTLE AVENUE, New York City",5
903,HAPPY SU GARDEN,11354,9173658308,Chinese,B,-73.8622285,40.7499258,"13620 ROOSEVELT AVENUE, New York City",3.5
904,HAN BAT RESTAURANT,10001,2126295588,Asian,,-73.9147011,40.7696661,"53 WEST   35 STREET, New York City",3.5
905,THE DUGOUT,10452,7185886912,American,B,-73.9260361,40.8276731,"880 RIVER AVENUE, New York City",3.5
906,CATHERINE BAKERY,11354,7183218878,QuickMeal,B,-73.8461823,40.7775052,"4049 COLLEGE POINT BOULEVARD, New York City",4.5
907,SING FEI RESTAURANT,10467,7187986677,Chinese,Z,-73.8413065,40.8678973,"263 E GUN HILL RD, New York City",4
908,LUIGIS PIZZERIA,11205,7187832430,QuickMeal,,-73.9159529,40.7075425,"326 DEKALB AVE, New York City",3.5
909,DOLCINO TRATTORIA TOSCANA,10016,2124489505,Italian,A,-73.9329676,40.8036591,"517 2 AVENUE, New York City",4
910,CAFE HABANA/CAFE HABANA TO GO,10012,2126252001,American,A,-73.9985916,40.7246334,"17 PRINCE STREET, New York City",5
911,CLUB PACC - Y & B ENTERTAINMENT MANOR,11354,7188881778,Asian,A,-73.8330007,40.7608449,"3509 PRINCE STRRET, New York City",2.5
912,LITTLE PIE COMPANY,10036,2127364780,QuickMeal,,-73.9914472,40.7588055,"424 WEST   43 STREET, New York City",2.5
913,KIKOO SUSHI,10003,2125333888,Asian,C,-73.9746865,40.7421655,"141 1ST AVE, New York City",3.5
914,BOSTON JERK-CITY RESTAURANT,11203,7186293002,Mexcian,,-73.9316158,40.663297,"1344 UTICA AVENUE, New York City",3.5
915,ENERGY FUEL,11209,7184918686,QuickMeal,,-74.0062142,40.6524929,"9522 4TH AVE, New York City",4
916,YERBA BUENA,10014,2126200808,American,A,-74.0011456,40.73658,"57 GREENWICH AVENUE, New York City",4
917,COVE LOUNGE,10027,2126653455,American,,-73.9440038,40.8096716,"325 LENOX AVENUE, New York City",2
918,PATRIZIA'S OF BROOKLYN,10308,7183176600,Italian,A,-74.1217213,40.5749137,"4255 AMBOY ROAD, New York City",2
919,61 LOCAL,11201,3477636624,American,,-73.9074879,40.6737721,"61 BEGEN STREET, New York City",5
920,RUSTY'S BAR,10310,7182735501,American,,-74.1866387,40.6301011,"879 FOREST AVENUE, New York City",4.5
921,MO'S BAR,11217,7187972849,Other,A,-73.8207393,40.8319324,"80 LAFAYETTE AVENUE, New York City",2.5
922,MAMALEE,11364,7187678680,Asian,,-73.9299819,40.6321183,"21312 48TH AVENUE, New York City",3
923,L AND Z BAKERY,11214,7183722329,QuickMeal,A,-74.0108468,40.612483,"2472 86 STREET, New York City",3
924,PAPA'S,10303,7187272201,Asian,B,-74.1203218,40.6281986,"1787 FOREST AVENUE, New York City",3.5
925,MERRION SQUARE,10128,2128317696,American,,-73.9674536,40.7557762,"1840 2 AVENUE, New York City",3
926,VICTORY CANTINA,10314,7184422967,Mexcian,A,-74.0958697,40.6227626,"1736 VICTORY BLVD, New York City",4
927,ZAYTOONS RESTAURANT,11238,7182303200,Asian,A,-73.9684956,40.686402,"594 VANDERBILT AVENUE, New York City",2
928,BOMBAY GRILL,11209,7184912500,Asian,A,-73.9345373,40.80545,"8716 3RD AVE, New York City",3.5
929,SUSHI AZABU,10013,2122740428,Asian,C,-74.0097722,40.7221373,"428 GREENWICH STREET, New York City",4
930,9TEN RESTAURANT,10019,6464272834,American,,-73.9352699,40.8266477,"910 7TH AVE, New York City",5
931,LAS PALMAS BAKERY,10453,3472698022,QuickMeal,A,-73.9191654,40.8382737,"2269 JEROME AVENUE, New York City",3.5
932,RED HOT II,11215,7183692577,Chinese,,-73.9535144,40.801745,"349 7 AVENUE, New York City",4
933,CONGEE VILLAGE,10002,2129411818,Chinese,A,-73.9931072,40.714713,"100 ALLEN ST, New York City",4.5
934,SUNNYSIDE BAGEL,11104,7187846222,QuickMeal,A,-73.9262035,40.7441996,"4320 QUEENS BOULEVARD, New York City",4
935,FORNO SICILIANO,11105,7182670790,Italian,,-73.868103,40.7687409,"4319 DITMARS BOULEVARD, New York City",4
936,DOJO RESTAURANT,10012,2125058934,Asian,,-73.9946475,40.7283995,"10 WEST 4 STREET, New York City",4
937,FUEL,11209,7182384546,American,C,-73.9346959,40.8052328,"7004 3 AVENUE, New York City",5
938,CHATIME,11354,7185396638,Dessert,,-73.8622285,40.7499258,"13655 ROOSEVELT AVENUE, New York City",5
939,TAQUERIA TEHUITZINGO,10036,6467073916,Mexcian,B,-73.9198238,40.8599397,"578 9TH AVE, New York City",4
940,WING LING,10452,7185380278,Chinese,,-73.8962222,40.8330832,"159B EAST 170TH ST, New York City",4.5
941,EL CONQUISTADOR RESTAURANT,11377,7185655491,American,,-73.9676218,40.8000075,"6304 BROADWAY, New York City",2.5
942,KITTY KIERNANS,11209,7189210217,European,A,-73.9345373,40.80545,"9717 3 AVENUE, New York City",5
943,ADORO LEI,10013,6466665096,QuickMeal,,-73.9689059,40.8517554,"287 HUDSON ST, New York City",5
944,CREPERIE,10002,2129795521,European,A,-73.9890522,40.7187313,"135 LUDLOW STREET, New York City",5
945,CALL IT A WRAP,10310,7188768300,American,,-74.0984911,40.6315769,"1198 FOREST AVENUE, New York City",4.5
946,THREE STAR RESTAURANT,11229,7183364195,American,A,-73.9630922,40.5980962,"1611 AVENUE U, New York City",2.5
947,ANTOJITOS MEXICANOS,11206,7183849076,Mexcian,,-73.9426111,40.7050813,"107 GRAHAM AVENUE, New York City",4.5
948,DOWNS RIVER RESTAURANT,11207,7182724646,Mexcian,A,-73.8565495,40.6670319,"517 STANLEY AVENUE, New York City",3.5
949,EL GRAN SABOR RESTAURANT,11368,7185655755,European,A,-73.8902848,40.7489065,"10408 37TH AVE, New York City",3
950,M. WELLS DINETTE (MOMA PS1),11101,6466451514,American,,-73.919784,40.778389,"4601 21 STREET, New York City",4
951,RECUERDOS MEXICANOS,10302,7188155533,Mexcian,,-74.1440295,40.6253534,"232 PORT RICHMOND AVENUE, New York City",3.5
952,THE CITY BAKERY,10011,2123661414,American,,-73.9557076,40.6091671,"3 WEST   18 STREET, New York City",3
953,PANERA BREAD,11362,7182246320,American,A,-73.8637912,40.734535,"25441 HORACE HARDING EXPRESSWAY, New York City",3
954,GRIMALDI'S,11201,7188584300,Italian,A,-74.0082968,40.7038389,"1 FRONT STREET, New York City",4.5
955,CAFFE E VINO,11201,7188556222,Italian,,-73.9721755,40.6895932,"112 DEKALB AVENUE, New York City",2.5
956,DAVID'S GARDEN,11209,7183335336,Chinese,A,-73.9342439,40.8178112,"7610 5 AVENUE, New York City",3.5
957,HOLSOME BAGELS,11213,3479555300,Other,,-73.9422841,40.6684629,"333 KINGSTON AVENUE, New York City",3.5
958,MABLE'S SMOKEHOUSE AND BANQUET HALL,11249,7182186655,American,,-73.9619153,40.7159287,"44 BERRY STREET, New York City",2.5
959,CONTINENTAL LUNCHEONETTE & DELI,11375,7185208336,QuickMeal,A,-73.8798105,40.71242,"10403 METROPOLITAN AVENUE, New York City",5
960,JOSE FISH MARKET,11372,6465300230,Seafood,A,-73.915975,40.7431041,"8104 ROOSEVELT AVENUE, New York City",2.5
961,THE SPARROW TAVERN,11102,7186062260,American,A,-74.0070193,40.7537835,"2401 29 STREET, New York City",3
962,TAURO RESTAURANT,10013,2122068530,American,A,-73.9689059,40.8517554,"284 HUDSON STREET, New York City",4
963,ELI ZABAR,10021,6467902333,American,A,-73.9354616,40.8137124,"922 MADISON AVE, New York City",2
964,GOTAN,10036,2123004910,Dessert,,-73.9987101,40.7643209,"20 W 46TH ST, New York City",5
965,CORNER SOCIAL,10027,2125108552,American,A,-73.9440038,40.8096716,"321 LENOX AVENUE, New York City",1.5
966,KONDITORI,10002,6463503973,Dessert,A,-73.9904645,40.7187154,"182 ALLEN STREET, New York City",5
967,TROPICAL RESTAURANT # 3,11379,7188212600,European,A,-73.8997102,40.7109888,"6227 FRESH POND ROAD, New York City",5
