NAME,ZIP,TEL,LON,LAT,ADDRESS
MASK NUTS INTERNATIONAL INC.,10075,2127175622,-73.95958813,40.7739933,LEXINGTON AVE
"GONZALEZ, ALBERTO",10458,718-933-0431,-73.89299721,40.86585764,VALENTINE AVE
3026 GOURMET DELI CORP.,10461,7188233355,-73.83119818,40.84738877,BUHRE AVE
76 GOURMET DELI INC,10021,917-463-9338,-73.9544171,40.7699566,1ST AVE
"METRO CANDY AND GROCERY, INC.",10462,718-239-9583,-73.85865982,40.83932879,METROPOLITAN AVE
ALLY'S SMOKES AND MAGAZINES  INC,10001,21428046273,-73.99122641,40.74794146,W 30TH ST
"NINTH AVENUE GROCERY, INC.",10018,2126431881,-73.994806,40.75543483,9TH AVE
MIDLANTIC CONVENIENCE INC.,10018,2127042101,-73.98365359,40.75215107,W 39TH ST
"NAGI, KAID ABDULLA",11233,347-257-8424,-73.91419047,40.67571706,PACIFIC ST
RED DELICIOUS DELI GROCERY INC,11368,6463022332,-73.85885413,40.74433379,104TH ST
"PATEL, RAMESH",10463,7189970089,-73.90478656,40.87892449,BROADWAY
VIVIAN GROCERY CORP.,10469,718-798-8089,-73.84971513,40.87133172,BURKE AVE
KING ONE DELI GROCERY CORP,11229,7183143385,-73.95613634,40.5988702,AVENUE U
LA RUBIA DELI CORP,10032,2129281180,-73.93922206,40.83669583,AMSTERDAM AVE
MONTERO'S GROCERY CORP.,11368,7185074603,-73.86556327,40.74777276,99TH ST
WESTFIELD MARKET PLACE CORP,10019,2124897044,-73.99262138,40.76352073,10TH AVE
"BEGUM, MOSAMMAT S.",10017,7184966552,-73.97444325,40.75076604,EAST   42 STREET
"MOHAMMED JAKARIA, GIAS U. CHOWDHURY",11218,7188548257,-73.98698161,40.63995364,13TH AVE
EAST VILLAGE GOURMET DELI CORP.,10009,6462263248,-73.98068237,40.72998675,AVENUE A
DOLLAR EXPRESS STORES LLC,11356,7185855653,-73.83586705,40.78627324,14TH AVE
TREASURE TROVE SMOKE SHOP INC,11201,3478842120,-73.97804367,40.6898002,DEKALB AVE
A K A CONVENIENCE STORE INC,11209,2126913155,-74.03274395,40.61386872,4TH AVE
COLLEGE POINT DELI CORP.,11356,7184456313,-73.84545353,40.79140268,COLLEGE POINT BLVD
ABEER GIFT CORPORATION,10022,2123551213,-73.97539337,40.75811394,MADISON AVE
LATINO GROCERY & CANDY INC.,10040,2123045074,-73.92554498,40.8612941,NAGLE AVE
STAR PLUS COVE INC.,11204,718-998-7445,-73.97389978,40.60870747,AVENUE P
KINAN SMOKE SHOP & WINE INC,11235,347-755-4267,-73.96675759,40.58053301,NEPTUNE AVE
"DANISH ORGANIC, INC.",11103,7189561601,-73.91880368,40.76567442,30TH AVE
EASTSIDE GOURMET DELI CORP.,10009,2122481030,-73.98258199,40.7231828,AVENUE B
LISA MINI MARKET CORP.,11377,7184697672,-73.89816824,40.74955735,BROADWAY
RONNIE RON DELI INC.,11413,7185253050,-73.75401961,40.67904061,SPRINGFIELD BLVD
STATION EXPRESS NEWSSTAND INC,10308,7189672007,-74.15049769,40.55158855,GIFFORDS LN
MYW FOOD MARKET CORP,10458,3476911349,-73.88709686,40.85943217,E FORDHAM RD
"GENOVESE DRUG STORES, INC.",11106,212-929-6915,-73.93146457,40.765109,BROADWAY
102 SPRINGFIELD GROCERY INC.,11429,718-464-1166,-73.73572519,40.71385326,SPRINGFIELD BLVD
WYCKOFF NEWSSTAND CORP.,11385,3473207265,-73.91157722,40.69982791,WYCKOFF AVE
DEVPOOJA DELI GROCERY INC,11217,7185330114,-73.98194426,40.6801832,BUTLER ST
A & N DELI & GROCERY INC,11101,718-706-1137,-73.921295,40.75616561,STEINWAY ST
NAMDOR INC.,10028,2127213077,-73.9469245,40.77618395,YORK AVE
"LIN, JIAN PING",11385,347-345-9272,-73.89551925,40.70345401,FRESH POND RD
"RITE AID OF NEW YORK, INC.",11368,212-791-5795,-73.87066337,40.75122326,JUNCTION BLVD
548 HERO SHOP INC.,10458,7185844818,-73.8910423,40.85418534,E 183RD ST
"DESAI, JAYESH & SUREN, KASHYAP",10036,212-840-0435,-73.98142599,40.75459905,W 43RD ST
AZAN DELI CORP,11207,631-843-1670,-73.91110332,40.69010008,CENTRAL AVE
YOUNG CHAN NO,11219,7188495932,-74.00739958,40.62724029,11TH AVE
JEROME DELI PLAZA CORP.,11207,347-755-4267,-73.8848338,40.66528322,JEROME ST
k h lex inc,10021,212-861-0205,-73.96295564,40.76937778,LEXINGTON AVE
A & M GROCERY AND CANDY CORP,10474,3477550882,-73.88926492,40.81878235,HUNTS POINT AVE
LITTLE NECK FOODS INC.,11004,5164861751,-73.71743453,40.74412032,UNION TPKE
OASIS GOURMET DELI INC.,10035,6466230841,-73.94023956,40.80631234,MADISON AVE
BH GOURMET DELI CORP,10458,9175721443,-73.89321585,40.86253951,BAINBRIDGE AVE
"KO, KYUN JOOK",10302,7184427906,-74.13414715,40.63264361,HEBERTON AVE
CHINANTLA MINI MARKET CORP,11368,6469968735,-73.86375359,40.74676605,NATIONAL ST
HART DELI GROCERY INC,11206,917-573-1471,-73.94648192,40.69342667,HART ST
501 FAMILY DELI GROCERY CORP,11385,7183663720,-73.9120171,40.70537816,SENECA AVE
"SHELL NORTHERN CONVENIENCE STORE, LLC",11372,718-255-5737,-73.89539588,40.75449541,NORTHERN BLVD
"BERITO'S DELI & GROCERY, CORP.",11214,718-996-3452,-73.99619744,40.59733593,BAY 32ND ST
"SHREE STATIONARY, INC",11356,7183589585,-73.84553632,40.78996181,COLLEGE POINT BLVD
UNITED WE STAND DELI INC.,10019,9173467990,-73.9898484,40.76732747,10TH AVE
GREAT LAND DELI CORP.,11237,718-497-4864,-73.92400614,40.70201613,KNICKERBOCKER AVE
DUANE READE,10017,718-386-6692,-73.97516545,40.74979731,3RD AVE
NAMDOR INC.,10003,2127213077,-73.99462022,40.73177782,UNIVERSITY PL
"WALGREEN EASTERN CO., INC.",11223,718-426-4182,-73.96084235,40.59355797,CONEY ISLAND AVE
SMART WAY MINI MART INC.,11102,7182741609,-73.92267512,40.76748587,30TH AVE
"JORDIS PLACE, CORP.",10038,9175387788,-73.99683659,40.71163687,CATHERINE ST
GASTON FOOD CENTER CORP.,11233,718-453-7236,-73.9087784,40.68153731,MOTHER GASTON BLVD
"ZARAGOZA MEXICAN DELI & GROCERY, INC.",10009,2127809204,-73.98072207,40.7299346,AVENUE A
DUANE READE,11377,718-386-6692,-73.90427353,40.74548663,ROOSEVELT AVE
HARLEM TASTE DELI CORP,10029,3478592163,-73.93939948,40.79268707,E 110TH ST
K & M EXPRESS DELI INC,11226,718-703-9607,-73.95278837,40.65355607,ROGERS AVE
MILAGRO GROCERY CORP,11221,7183864160,-73.91169538,40.69503014,KNICKERBOCKER AVE
Jay Varahi News Inc.,10001,917-991-9973,-73.9917748,40.7494017,PENN PLZ
"RITE AID OF NEW YORK, INC.",11218,212-791-5795,-73.97730573,40.64368779,CHURCH AVE
GARIK NEWS INC,10004,212-943-4580,-74.01124888,40.70211203,BROAD ST
J & M FOOD DELI CORP,10029,2124269541,-73.94113336,40.78817563,1ST AVE
SRISAI CONVENIENCE INC.,10001,2125942371,-73.98746592,40.74718905,W 31ST ST
J MEJIA FOOD CORP.,11203,7184510085,-73.93234903,40.64425477,CLARENDON RD
HAR SIDDHI CORPORATION,11368,7184291018,-73.86931796,40.74895732,JUNCTION BLVD
NY STRAWBERRY DELI CORP.,10014,9176826754,-74.00405611,40.74039091,W 14TH ST
"MAYANI, PRADEEP M",10001,212-947-7290,-73.99062327,40.75099082,WEST   34 STREET
MARD DELI GROCERY CORP,10457,9174737540,-73.89565177,40.85611913,WEBSTER AVE
NORDOMI DELI CORP.,11435,7182061590,-73.80969982,40.70195801,JAMAICA AVE
HIGH LIFE DELI & GROCERY CORP.I,10452,3478601858,-73.91744729,40.83478845,GRAND CONCOURSE
"R.K.M., LLC",10473,7188242696,-73.848109,40.81941617,CASTLE HILL AVE
188 UTICA GROCERY INC.,11213,718-774-4520,-73.93078827,40.67250039,UTICA AVE
"NORTHERN DELI, INC.",11354,7187629832,-73.82556766,40.764388,NORTHERN BLVD
"FLOR'S DELI GROCERY, INC.",11372,6462705621,-73.87271438,40.74882663,ROOSEVELT AVE
MILKY WAY DELI CORP.,11236,7184441035,-73.91901183,40.63606669,RALPH AVE
"102-01 LUCKY STAR DELI & GROCERY, INC.",11418,3474097101,-73.84510321,40.69517113,JAMAICA AVE
AMEER FOOD CORP,10031,6462506918,-73.9435753,40.82563959,SAINT NICHOLAS AVE
SULAI MINIMART INC.,10128,2128285612,-73.94999401,40.78029968,2ND AVE
LAYAL DELI INC.,11207,718-450-3830,-73.88800781,40.66410061,NEW LOTS AVE
Dollar Express Stores LLC,11691,7186591401,-73.75359312,40.61004653,BEACH CHANNEL DR
"THE GREAT SUPERMARKET, INC",11413,7187231444,-73.75507182,40.66544518,S CONDUIT AVE
GUYON FOODMART INC,10306,7186679253,-74.1265093,40.56428478,GUYON AVE
SHIVU INC,11368,7186800118,-73.86138086,40.74928565,104TH ST
TU GENTE DELI & GROCERY CORP.,10453,6462811614,-73.91536016,40.85056078,DR MARTIN L KING JR BLVD
S & M BRONX INC,10468,718-220-2259,-73.88597587,40.8785918,JEROME AVE
EAST N WEST DELI GROCERY CORP,10031,2122344490,-73.94800895,40.82541387,W 145TH ST
"SHAHEIN, SAMIR",11385,7183861215,-73.90785962,40.70980496,GRANDVIEW AVE
"LEONARDO, FERMIN",11212,347-955-5006,-73.90551446,40.6746151,E NEW YORK AVE
KEVIN GROCERY STORE INC,10029,7182273267,-73.93956705,40.79109796,E 108TH ST
"MEHTA, NALIN",10018,718-671-4040,-73.98878575,40.75351583,7 AVENUE
BAGH DELI GROCERY INC.,11419,7184418296,-73.82859733,40.69389062,ATLANTIC AVE
S. J. S. PHARMACY INC.,10453,7189331222,-73.90541998,40.85308917,E BURNSIDE AVE
2891 FOOD CORP,10468,718-548-1299,-73.90131385,40.87485943,SEDGWICK AVE
OCEAN GROCERY & DELI INC,11223,347-515-4159,-73.96412575,40.59437973,GRAVESEND NECK RD
332 GROCERY STORE INC.,10454,7186655003,-73.91596916,40.80912152,SAINT ANNS AVE
1983 gourmet deli corp,10032,2126087440,-73.94146175,40.83362566,AMSTERDAM AVE
"PASTER, REBECCA",10016,7183795517,-73.98456038,40.74843755,WEST   34 STREET
"SAINT MARY'S BAGELS, CORP.",10312,718-967-8977,-74.16933153,40.55851768,RICHMOND AVE
QUICK STOP NEWYOK INC.,10001,2128682116,-73.98626073,40.74612395,5TH AVE
URBAN TASTE CORP.,10010,2014109923,-73.98320942,40.73872918,3RD AVE
"RITE AID OF NEW YORK, INC.",11361,212-791-5795,-73.77174121,40.76500757,BELL BLVD
HERMANOS BARRIENTOS MINI MARKET CORP,11208,7188279623,-73.86928256,40.68791102,ETNA ST
"WALGREEN EASTERN CO., INC.",10467,718-426-4182,-73.86667069,40.86166103,BOSTON RD
FAS CONVENIENCE INC,11204,3477136577,-73.97865989,40.61216963,65TH ST
YAHAN CORP.,11377,7186727773,-73.90022028,40.74095984,QUEENS BLVD
"NAGUABO GROCERY, CORP.",10452,7182943786,-73.91415038,40.84409061,E MOUNT EDEN AVE
147 FRIENDS GROCERY CORP,11205,9172739374,-73.9736888,40.69625773,PARK AVE
"7-ELEVEN, INC.",10011,9728680711,-73.99640565,40.74306706,7TH AVE
"GENOVESE DRUG STORES, INC.",11370,212-929-6915,-73.89190611,40.75862303,31ST AVE
NUNEZ MINI MARKET 2 CORP.,11420,718-848-8848,-73.81043729,40.68359393,111TH AVE
"DOMINGUEZ, DOMINGO A",11237,7186281060,-73.93101183,40.70381836,FLUSHING AVE
SOUTHSIDE FOOD CORP.,10455,7186650288,-73.90797631,40.81600467,E 152ND ST
"YOUSEF, MEILAD & MASOUED, FATHY F",10471,914-433-7112,-73.89661269,40.9100257,BROADWAY
UNCLE MIKE GOURMET DELI INC,10470,9178894213,-73.85407713,40.89869914,WHITE PLAINS RD
1530 MACOMBS GROCERY DELI CORP,10452,7184019833,-73.9174614,40.84380484,MACOMBS RD
HACHOI CORPORATION,10001,2125636200,-73.99081098,40.75071636,7TH AVE
EMMONS DELI INC.,11235,7186154891,-73.95122871,40.58337931,EMMONS AVE
1842 7TH AVENUE DELICATESSEN CORP.,10026,2128261782,-73.95458024,40.80072787,W 112TH ST
73 GASOLINE CORP.,11204,7182320474,-73.99954615,40.61723027,NEW UTRECHT AVE
NYC SMOKE SHOP & GROCERY CORP.,10019,646-557-0501,-73.98669796,40.76148909,8TH AVE
R&J FOOD MARKET INC,11217,7184880676,-73.9759316,40.6870605,LAFAYETTE AVE
SPEEDWAY LLC,11217,7182394862,-73.98269475,40.67795181,4TH AVE
MIMI 36 DELI GROCERY CORP.,11106,7184334011,-73.9271685,40.75538448,36TH AVE
174 UPTOWN INC.,10033,2127408786,-73.93870823,40.84525905,BROADWAY
YC DELI GOURMET MARKET INC,10028,2127375977,-73.95376008,40.77509174,2ND AVE
MOONLIGHT DELI GROCERY INC.,11106,3478080885,-73.93264952,40.76423687,21ST ST
"HINGE OF STATEN ISLAND, INC.",10307,7182271985,-74.24798548,40.51338712,ARTHUR KILL RD
DUANE READE,10025,718-386-6692,-73.96893136,40.79858626,BROADWAY
"HAQUE, AFSANA",10003,212-777-0178,-73.98475987,40.72832678,1ST AVE
NEW STADIUM GOURMET DELI INC.,10451,7182929122,-73.92557173,40.82769341,E 161ST ST
DUANE READE,10075,718-386-6692,-73.95029662,40.77155782,YORK AVE
OM SAI NEWS INC,10016,2129977575,-73.97776523,40.74622966,3RD AVE
"PICHARDO, CRUZ R",10458,7185615858,-73.88587461,40.85752614,ARTHUR AVE
THE GREEN AT CANAL CORP,10013,2129416236,-74.00473318,40.72140541,CANAL ST
BRIGGS GOURMET DELI INC.,10458,646-458-1625,-73.89237598,40.86547281,BRIGGS AVE
JASWICK MART INC.,11206,718-443-2230,-73.93739752,40.70179089,FLUSHING AVE
"ABHI & FATHER, INC.",10010,2124758240,-73.98430241,40.74043932,LEXINGTON AVE
AVE Z FOOD MART CORP,11235,718-648-6414,-73.9603455,40.58741493,CONEY ISLAND AVE
PRIMO GROCERY LTD.,10468,9176627733,-73.91128611,40.861682,W FORDHAM RD
2001 SANTANA DELI GROCERY CORP.,10462,7187924600,-73.86789039,40.85005233,WHITE PLAINS RD
"SANCHEZ, RAMONA",11207,718-455-5313,-73.9066572,40.68754666,CENTRAL AVE
"SABA, EPIFANIO",11215,7189653017,-73.99246233,40.66974874,3RD AVE
"LUCKY DELI STORE, INC.",11366,7189692764,-73.80504673,40.72683429,164TH ST
MR DELI & CONVENIENCE INC,10462,9177740331,-73.86467359,40.84995803,BRONXDALE AVE
"WALGREEN EASTERN CO., INC.",10310,718-426-4182,-74.1306041,40.62635937,FOREST AVE
"PATEL, JAYENDRA",11375,7182612423,-73.84397787,40.7214535,71 AVENUE
FIVE STAR FOOD MART NY INC.,11434,7189491268,-73.76137967,40.67960781,MERRICK BLVD
NENA FOOD CORP.,11216,7183024592,-73.94548486,40.69118922,TOMPKINS AVE
ANYA GROCERY INC.,10308,718-608-9467,-74.15047611,40.55159406,GIFFORDS LN
DUANE READE,10010,718-386-6692,-73.9897441,40.74133472,5TH AVE
"HASSAN, ZEYAD",11433,718-206-9102,-73.78397964,40.69693359,MERRICK BLVD
TULCIMEX CORP.,10459,718-483-8136,-73.88900592,40.82893756,BRYANT AVE
GREEN BASKET & MORE INC,11237,347-248-5116,-73.90796279,40.69778022,WYCKOFF AVE
"BARAKTH & SAIFUL, INC.",10007,212-791-3183,-74.00775203,40.71514994,CHURCH ST
EL RINCON BANILEJO DELI GROCERY CORP.,10453,7187160931,-73.92489972,40.84684008,SEDGWICK AVE
NEW LOTS GOURMET AND DELI INC.,11207,3476273749,-73.89248063,40.66210119,NEW LOTS AVE
GRACE TREE FRUIT CORP,11385,7188219419,-73.91202001,40.70863346,WOODWARD AVE
ORGANIC 7 MARKET INC.,10016,2129221212,-73.9739862,40.74739539,2ND AVE
"NOR-CROSS SERVICE STATION, INC.",11357,7187466343,-73.8039489,40.78236975,FRANCIS LEWIS BLVD
"KHIM'S MILLENIUM MARKET IV, INC.",11206,718-497-7068,-73.93975501,40.70710326,BUSHWICK AVE
H & I GROCERY INC,11223,718-372-6207,-73.9775717,40.59212967,86TH ST
"MR. DELI, INC.",10461,7182393200,-73.84854999,40.85107429,MORRIS PARK AVE
NEW YORK DELI OF WILLIAMSBURG CORP,11211,7185994891,-73.95610391,40.7139314,HAVEMEYER ST
920 RICHMOND AVENUE MANAGEMENT CORP,10303,7188699039,-74.14926224,40.6251564,FOREST AVE
"MORENO, HILDA",11368,9175484061,-73.86575108,40.74412246,CORONA AVE
"RITE AID OF NEW YORK, INC.",11210,212-791-5795,-73.94748897,40.63269615,FLATBUSH AVE
"RITE AID OF NEW YORK, INC.",10469,212-791-5795,-73.84323047,40.87048322,EASTCHESTER RD
KNICKERBOCKER MARKET INC,11221,718-821-6500,-73.91633322,40.69767133,KNICKERBOCKER AVE
"GREEN FAMILY MART NYC, INC.",11102,718-777-7007,-73.92760403,40.76978368,30TH AVE
VILLAGE GOURMET GROCERY INC.,10003,2122287957,-73.98859533,40.72730618,2ND AVE
"RITE AID OF NEW YORK, INC.",10016,212-791-5795,-73.97759331,40.74234307,2ND AVE
DUANE READE,10020,718-386-6692,-73.98062684,40.75964376,AVENUE OF THE AMERICAS
AKSHAR 19 INC,11377,7186060691,-73.90310667,40.74133284,QUEENS BLVD
843 FOREST FOODS & BAGELS INC.,10310,7188157884,-74.11744158,40.62893721,FOREST AVE
L.A. 2570 GROCERY CORP,10039,9175747754,-73.93744162,40.82390451,AC POWELL BLVD
135 W 3RD ST RETAIL CORP.,10012,2125983029,-74.00091285,40.73082826,W 3RD ST
A.J.B. DELI GROCERY INC.,10474,7186171005,-73.88751225,40.8147514,COSTER ST
"CHOI, KYUNG JA",10032,1215683838,-73.94024789,40.84129376,W 168TH ST
SAAD A YAFAI,11210,7184341773,-73.94900105,40.63413785,FLATBUSH AVE
L.I.P. DELI CORP.,11207,718-573-7837,-73.90814163,40.68576376,MOFFAT ST
"WALGREEN EASTERN CO., INC.",11411,718-426-4182,-73.74531544,40.69249032,SPRINGFIELD BLVD
4192 AKRAM DELI & GROCERY CORP.,10466,7188820226,-73.85746742,40.89320303,WHITE PLAINS RD
SAN MIGUEL DELI GROCERY INC,11368,3477060900,-73.85826745,40.74190396,103RD ST
K & K DELI & GROCERY INC.,11209,7187453718,-74.03377708,40.61269914,4TH AVE
"ROSARIO, CARLOS M.",11206,7184865522,-73.9445395,40.7049126,MANHATTAN AVE
NANA'S FAMILY DELI CORP.,10305,7182733354,-74.06687864,40.60711546,FINGERBOARD RD
SEVEN DAYS DELI AND GROCERY INC.,11236,347-247-6803,-73.90974988,40.64571595,FOSTER AVE
SANTA BARBARA DELI CORP.,10009,2122541732,-73.98014157,40.72859781,E 12TH ST
RN NEWSSTANDS INC.,10022,2127583352,-73.97379819,40.75744936,PARK AVE
BOLLA OPERATING CORP.,11216,5165126125,-73.95315268,40.67876427,ATLANTIC AVE
111 DELI STOP CORP,11368,9999999999,-73.85939211,40.75789077,NORTHERN BLVD
LAZARO GROCERY STORE CORP,10036,212-247-2744,-73.99060378,40.76118755,9TH AVE
1201 CHURCH AVENUE GROCERY CORP.,11218,7182825182,-73.96830266,40.64739661,CHURCH AVE
854 BUSHWICK DELI GROCERY CORP.,11221,718-455-2999,-73.92652497,40.694154,BUSHWICK AVE
GBY DELI GROCERY INC,10021,212-288-2122,-73.9551192,40.76742348,E 72ND ST
"41-55 MAIN STREET, INC.",11355,7184450261,-73.82885044,40.75684212,MAIN ST
LEXINGTON DELI INC,10128,347-481-8812,-73.95436247,40.78119353,LEXINGTON AVE
M & N DELI GROCERY INC.,11421,7188052987,-73.84670104,40.68876971,ATLANTIC AVE
LAYALI QATHLAN USA INC,11416,9176878082,-73.85961317,40.68040639,101ST AVE
STEVEN DELI & GROCERY CORP,10454,7189936202,-73.91322528,40.80795573,CYPRESS AVE
JS MARKET INC.,11105,7182749028,-73.90148513,40.77633796,20TH AVE
"HUDSON GROUP (HG) RETAIL, LLC",10018,201-528-2436,-73.99056478,40.75619211,8TH AVE
LOS SURES DELI GROCERY CORP,11249,718-388-5861,-73.96285765,40.71205636,BEDFORD AVE
NELLY'S DELI GROCERY CORP,10474,2122222226,-73.88939199,40.8140588,SPOFFORD AVE
COURT FOOD CORP I,11231,347-773-9876,-73.99975486,40.67433276,COURT ST
SPEEDWAY LLC,11226,7182394862,-73.9557964,40.65000827,BEDFORD AVE
N AND A FOOD CORP,10458,7189333882,-73.89017808,40.86967836,E 198TH ST
"RITE AID OF NEW YORK, INC.",11212,212-791-5795,-73.92023943,40.66103685,CLARKSON AVE
NATIONS FOOD MARKET INC,11356,7187625626,-73.84596408,40.78145369,COLLEGE POINT BLVD
"RAGTIME NEWSTAND & LOTTO, INC.",11414,7188436958,-73.84049895,40.66164835,CROSSBAY BLVD
SRENIK INC.,11237,718-381-1089,-73.9053763,40.69576072,HALSEY ST
PAPASE DELI GROCERY CORP,10456,7189928838,-73.90791342,40.83534664,WEBSTER AVE
MI ESQUINA MINI MARKET CORP.,11368,7184241361,-73.85842828,40.75792253,NORTHERN BLVD
CHEZ MIREILLE GROCERY INC.,11411,7187230867,-73.73911828,40.69483146,LINDEN BLVD
NELLY MINI MARKET CORP,10452,3473867984,-73.93026903,40.83467615,UNIVERSITY AVE
215 FINE FOOD DELI CORP.,11215,7186361835,-73.98313477,40.6772602,4TH AVE
PARADISE GOURMET AND GROCERY CORP.,11205,6463399492,-73.97317672,40.6962384,PARK AVE
"BEST GOURMET DELI & GRIL, INC.",10040,2125680471,-73.92838336,40.85415967,AUDUBON AVE
MANHATTAN HAAT BAZAAR INC.,10029,2124106161,-73.94559375,40.79196555,E 106TH ST
3815 EXPRESS DELI & GROCERY CORP.,11210,718-367-4870,-73.93811635,40.62286789,AVENUE L
D M G DELI MINI MARKET CORP.,10029,646-288-0569,-73.9367025,40.79564993,E 115TH ST
HIPSTER DELI GROCERY I CORP,11215,7183693354,-73.97744395,40.67187123,7TH AVE
RUTLAND FOOD CORP,11212,3476596203,-73.92311856,40.66480465,RUTLAND RD
CIGARVILLE INC.,10011,2124888100,-73.99524769,40.73669919,W 14TH ST
OCEAN HILL DELI CORP.,11207,3472655522,-73.90856166,40.68183907,BROADWAY
"SCRAP YARD, INC.",10013,2123432557,-74.00451313,40.72151247,W BROADWAY
STAR 8 MINI MARKET CORP.,11234,845-480-8369,-73.92696893,40.62135994,AVENUE M
LOHO GOURMET DELI LLC,10002,9174216405,-73.98708982,40.71389512,CLINTON ST
"PENA, WILLIAM",11212,7184954260,-73.9243627,40.65794352,E 91ST ST
"ALHARBI, JAMAL A.",10002,9175864323,-73.98907949,40.72306557,E HOUSTON ST
"RITE AID OF NEW YORK, INC.",10462,212-791-5795,-73.85904865,40.84684977,MORRIS PARK AVE
SHRI HARIAUM CORP.,10013,973-652-8488,-74.00476566,40.72144933,CANAL ST
"A+GOURMET DELI,  INC",11368,6468297249,-73.859056,40.75126454,108TH ST-STORE A
CIGARILLOS INC.,10012,2123342250,-74.00304499,40.72509992,SPRING ST
"CARD CORNER II, INC.",10309,7189484433,-74.20833272,40.54259949,ROSSVILLE AVE
METRO DELI OF NORTHSIDE CORP.,11211,718-388-4390,-73.95529577,40.71411498,HAVEMEYER ST
YANKEE TWO DELI INC.,10009,212-677-8383,-73.97850484,40.724549,AVENUE C
"RITE AID OF NEW YORK, INC.",10458,212-791-5795,-73.88957844,40.86934568,E 198TH ST
131 ROCKAWAY FOOD CORP.,11420,3475362006,-73.80723913,40.67486845,ROCKAWAY BLVD
"NIVA BROOKLYN GIFT SHOP, INC.",11201,5168804131,-73.98890401,40.69363071,ADAMS ST
BEST STOP DELI NY CORP,11207,347-384-1623,-73.88995435,40.67277599,PITKIN AVE
COMMUNITY CANDY CORP.,10031,2126904765,-73.95106201,40.82560733,BROADWAY
"FAMILY DOLLAR STORES OF NEW YORK, INC.",10458,7048476961,-73.88421703,40.86693058,WEBSTER AVE
COOPER PETROLEUM INC,11385,718-435-1600,-73.88856998,40.69870728,COOPER AVE
TLC TEA HOUSE INC,10009,212-253-5970,-73.98726832,40.72361708,E 2ND ST
PUNAL GROCERY CORP.,10453,7182940233,-73.91718003,40.85207992,W TREMONT AVE
"TRAMWAY NEWS, INC.",10065,2123086943,-73.96374338,40.76144023,2ND AVE
GOOD PARTNERS DELI CORP,11205,718-797-9052,-73.95245985,40.69479894,NOSTRAND AVE
JJ KINGSBRIDGE DELI CORP,10468,3476026837,-73.90030789,40.86810935,W KINGSBRIDGE RD
CENTRAL FIFTH AVENUE NEWSTAND LLC,10017,212-949-6120,-73.97820581,40.7563908,5TH AVE
KEIRY DELI CORP,11233,7187084548,-73.92221548,40.67265685,RALPH AVE
J M DELI GROCERY CORP I,11216,718-230-0086,-73.94645645,40.68023254,FULTON ST
QUEENS BLVD PETROLEUM LLC,11101,914-699-9500,-73.93423075,40.74588092,QUEENS BLVD
KWICK STOP INC,11375,7184147318,-73.84346876,40.72010239,71ST RD
NEW ANDREWS DELI GROCERY CORP,10453,7185832712,-73.9138522,40.8538588,ANDREWS AVE
R&D DELI AND GRILL INC.,10304,3475705582,-74.10194677,40.58886423,RICHMOND RD
SHOPNOPORI HALAL MEAT & GROCERY INC,11370,9292354351,-73.88772903,40.75906094,31ST AVE
ROYAL DELI GROCERY CORP I,11211,718-388-2730,-73.94314622,40.71463936,METROPOLITAN AVE
PIERCE AVE MINI MARKET INC,10461,718-824-2761,-73.84881631,40.8468176,WILLIAMSBRIDGE RD
163 KING DELI INC.,10451,718-536-5058,-73.9088254,40.82384976,3RD AVE
MINI BANGLADESH SUPERMARKET INC,11372,6462620446,-73.88505967,40.74966304,37TH AVE
DUANE READE,10010,718-386-6692,-73.98764077,40.7384635,PARK AVE S
WEBSTER FUEL CORP.,10457,2015192384,-73.90132986,40.84701171,WEBSTER AVE
F & B ORGANIC DELI GROCERY INC.,11211,718-486-5955,-73.9603826,40.71301345,DRIGGS AVE
PALACE ENTERPRISES LLC,10462,7187923460,-73.8514807,40.83361076,CASTLE HILL AVE
SAN JOSE TULCINGO DELI INC.,10451,7185235751,-73.9280329,40.82393196,E 153RD ST
"FARHADI, SEAN",10465,7189182446,-73.82663576,40.83112506,E TREMONT AVE
HALSEY GOURMET AND DELI INC,11216,3475139468,-73.94371093,40.68239686,TOMPKINS AVE
"10TH AVENUE FOOD DEPOT, INC.",10001,2129470767,-73.99785242,40.75402687,W 34TH ST
MUCHO LOCO DELI GROCERY CORP.,11212,646-764-1809,-73.90289203,40.66823954,SUTTER AVE
BEST NY DELI GROCERY INC,10033,3478987109,-73.93854136,40.84592593,BROADWAY
